Provenance,Destination,Train,Numéro,Jour,Départ (réel),Départ (prévu),Retard (min),Cause,Arrêts
Marseille - Saint-Charles,Les Arcs - Draguignan ,TER,881693,08-03-2023,17:08:00,17:08:00,0,,"['Marseille Blancarde', 'Aubagne', 'La Ciotat-Ceyreste', 'Ollioules - Sanary-sur-Mer', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'Solliès-Pont', 'Cuers - Pierrefeu', 'Puget-Ville', 'Carnoules', 'Pignans', 'Gonfaron', 'Le Luc - Le Cannet', 'Vidauban', 'Les Arcs - Draguignan']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880168,08-03-2023,17:23:00,17:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Paris - Gare de Lyon - Hall 1 & 2,Nice ,TGV INOUI,6077,08-03-2023,17:28:00,17:28:00,0,,"['Toulon', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,OUIGO,7824,08-03-2023,17:36:00,17:36:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Avignon Centre ,TER,879546,08-03-2023,17:55:00,17:55:00,0,,"['Vitrolles - Aéroport Marseille Provence', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
Marseille - Saint-Charles,Hyères ,TER,881653,08-03-2023,18:02:00,18:02:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Pertuis ,TER,880686,08-03-2023,18:23:00,18:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence', 'Meyrargues', 'Pertuis']"
Marseille - Saint-Charles,Hyères ,TER,881655,08-03-2023,18:33:00,18:33:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Nice,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6168,08-03-2023,18:48:00,18:48:00,0,,['Paris - Gare de Lyon - Hall 1 & 2']
Marseille - Saint-Charles,Miramas ,TER,453002,08-03-2023,19:15:00,19:15:00,0,,"['Carry-le-Rouet', 'Sausset-les-Pins', 'La Couronne Carro', 'Martigues', 'Port-de-Bouc', 'Istres', 'Miramas']"
Coutras,Arcachon ,TER NA,866207,08-03-2023,07:35:00,07:35:00,0,,"['Pessac', 'Pessac Alouette', 'Gazinet Cestas', 'Marcheprime', 'Biganos Facture', 'Le Teich', 'Gujan-Mestras', 'La Hume', 'La Teste', 'Arcachon']"
Bordeaux Saint-Jean,Marseille - Saint-Charles ,Intercités,4657,08-03-2023,08:26:00,08:26:00,0,,"['Marmande', 'Montauban Ville Bourbon', 'Toulouse Matabiau', 'Carcassonne', 'Narbonne', 'Sète', 'Montpellier Saint-Roch', 'Nîmes Centre', 'Arles', 'Marseille - Saint-Charles']"
Toulouse Matabiau,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8502,08-03-2023,08:46:00,08:46:00,0,,['Paris - Montparnasse - Hall 1 & 2']
Bordeaux Saint-Jean,Paris - Montparnasse - Hall 1 & 2 ,OUIGO,7652,08-03-2023,08:50:00,08:50:00,0,,"['Angoulême', 'Poitiers', 'Paris - Montparnasse - Hall 1 & 2']"
Bordeaux Saint-Jean,Sarlat ,TER NA,865712,08-03-2023,09:41:00,09:41:00,0,,"['Cenon', 'Libourne', 'Saint-Émilion', 'Castillon', 'Vélines', 'Sainte-Foy-la-Grande', 'Gardonne', 'Bergerac', 'Lalinde', 'Trémolat', 'Le Buisson', 'Siorac-en-Périgord', 'Saint-Cyprien', 'Sarlat']"
Tarbes,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8560,08-03-2023,09:46:30,09:46:30,0,,['Paris - Montparnasse - Hall 1 & 2']
Bordeaux Saint-Jean,Hendaye ,TER NA,866453,08-03-2023,10:19:00,10:19:00,0,,"['Pessac', 'Biganos Facture', 'Morcenx', 'Dax', 'Saint-Vincent-de-Tyrosse', 'Bayonne', 'Biarritz', 'Guéthary', 'Saint-Jean-de-Luz - Ciboure', 'Les Deux Jumeaux', 'Hendaye']"
Bordeaux Saint-Jean,Agen ,TER,405759,08-03-2023,10:30:00,10:30:00,0,,"['Langon', 'La Réole', 'Marmande', 'Tonneins', 'Aiguillon', 'Port-Sainte-Marie', 'Agen']"
Bordeaux Saint-Jean,Mont-de-Marsan ,TER NA,866021,08-03-2023,10:45:00,10:45:00,0,,"['Pessac', 'Biganos Facture', 'Ychoux', 'Labouheyre', 'Morcenx', 'Ygos', 'Mont-de-Marsan']"
Bordeaux Saint-Jean,Libourne ,TER NA,866222,08-03-2023,11:02:00,11:02:00,0,,"['Cenon', 'Bassens', 'La Gorp', 'Saint-Loubès', 'Saint-Sulpice - Izon', 'Vayres', 'Libourne']"
Bordeaux Saint-Jean,Saint-Mariens - Saint-Yzan ,TER NA,865112,08-03-2023,11:08:00,11:08:00,0,,"['Cenon', 'Sainte-Eulalie - Carbon-Blanc', 'La Grave d\'Ambarès"", \'links\': [], \'coord\': {\'lat\': \'44.935793\', \'lon\': \'-0.476553\'}, \'label\': ""La Grave d\'Ambarès (Ambarès-et-Lagrave)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87491274:Train\'', 'Cubzac-les-Ponts', 'Saint-André-de-Cubzac', 'Aubie - Saint-Antoine', 'Gauriaguet', 'Cavignac', 'Saint-Mariens - Saint-Yzan']"
Bordeaux Saint-Jean,Coutras ,TER NA,866224,08-03-2023,12:02:00,12:02:00,0,,"['Cenon', 'Bassens', 'La Gorp', 'Saint-Loubès', 'Saint-Sulpice - Izon', 'Vayres', 'Libourne', 'Saint-Denis-de-Pile', 'Coutras']"
Bordeaux Saint-Jean,Paris - Montparnasse - Hall 1 & 2 ,OUIGO,7656,08-03-2023,12:20:00,12:20:00,0,,"['Saint-Pierre-des-Corps', 'Paris - Montparnasse - Hall 1 & 2']"
Bordeaux Saint-Jean,Marseille - Saint-Charles ,Intercités,4661,08-03-2023,12:28:00,12:28:00,0,,"['Agen', 'Montauban Ville Bourbon', 'Toulouse Matabiau', 'Carcassonne', 'Narbonne', 'Béziers', 'Montpellier Saint-Roch', 'Nîmes Centre', 'Arles', 'Marseille - Saint-Charles']"
Bordeaux Saint-Jean,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8508,08-03-2023,12:46:00,12:46:00,0,,['Paris - Montparnasse - Hall 1 & 2']
Bordeaux Saint-Jean,Libourne ,TER NA,866230,08-03-2023,13:02:00,13:02:00,0,,"['Cenon', 'Bassens', 'La Gorp', 'Saint-Loubès', 'Saint-Sulpice - Izon', 'Vayres', 'Libourne']"
Bordeaux Saint-Jean,Pau ,TER NA,867224,08-03-2023,13:18:00,13:18:00,0,,"['Pessac', 'Biganos Facture', 'Morcenx', 'Dax', 'Puyoô', 'Orthez', 'Artix', 'Pau']"
Bordeaux Saint-Jean,Hendaye ,TER NA,866425,08-03-2023,13:18:00,13:18:00,0,,"['Pessac', 'Biganos Facture', 'Morcenx', 'Dax', 'Saint-Vincent-de-Tyrosse', 'Bayonne', 'Biarritz', 'Guéthary', 'Saint-Jean-de-Luz - Ciboure', 'Les Deux Jumeaux', 'Hendaye']"
Paris - Montparnasse - Hall 1 & 2,Toulouse Matabiau ,TGV INOUI,8505,08-03-2023,13:20:00,13:20:00,0,,"['Agen', 'Montauban Ville Bourbon', 'Toulouse Matabiau']"
Bordeaux Saint-Jean,Langon ,TER NA,866739,08-03-2023,13:40:00,13:40:00,0,,"['Bègles', 'Cadaujac', 'Saint-Médard-d\'Eyrans"", \'links\': [], \'coord\': {\'lat\': \'44.716857\', \'lon\': \'-0.505717\'}, \'label\': ""Saint-Médard-d\'Eyrans (Saint-Médard-d\'Eyrans)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87582692:Train\'', 'Beautiran', 'Portets', 'Arbanats', 'Podensac', 'Cérons', 'Barsac', 'Langon']"
Bordeaux Saint-Jean,Nantes ,Intercités,3856,08-03-2023,13:53:00,13:53:00,0,,"['Jonzac', 'Saintes', 'Rochefort', 'La Rochelle', 'Luçon', 'La Roche-sur-Yon', 'Nantes']"
Bordeaux Saint-Jean,Saint-Mariens - Saint-Yzan ,TER NA,865118,08-03-2023,14:08:00,14:08:00,0,,"['Cenon', 'Sainte-Eulalie - Carbon-Blanc', 'La Grave d\'Ambarès"", \'links\': [], \'coord\': {\'lat\': \'44.935793\', \'lon\': \'-0.476553\'}, \'label\': ""La Grave d\'Ambarès (Ambarès-et-Lagrave)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87491274:Train\'', 'Cubzac-les-Ponts', 'Saint-André-de-Cubzac', 'Aubie - Saint-Antoine', 'Gauriaguet', 'Cavignac', 'Saint-Mariens - Saint-Yzan']"
Bordeaux Saint-Jean,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,12260,08-03-2023,14:46:00,14:46:00,0,,"['Angoulême', 'Paris - Montparnasse - Hall 1 & 2']"
Toulouse Matabiau,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8512,08-03-2023,14:46:00,14:46:00,0,,"['Angoulême', 'Paris - Montparnasse - Hall 1 & 2']"
Libourne,Arcachon ,TER NA,866237,08-03-2023,15:04:00,15:04:00,0,,"['Pessac', 'Pessac Alouette', 'Gazinet Cestas', 'Marcheprime', 'Biganos Facture', 'Le Teich', 'Gujan-Mestras', 'La Hume', 'La Teste', 'Arcachon']"
Bordeaux Saint-Jean,Agen ,TER NA,866831,08-03-2023,15:33:00,15:33:00,0,,"['Beautiran', 'Cérons', 'Langon', 'La Réole', 'Marmande', 'Tonneins', 'Aiguillon', 'Port-Sainte-Marie', 'Agen']"
Bordeaux Saint-Jean,Arcachon ,TER NA,866341,08-03-2023,16:04:00,16:04:00,0,,"['Pessac', 'Pessac Alouette', 'Gazinet Cestas', 'Marcheprime', 'Biganos Facture', 'Le Teich', 'Gujan-Mestras', 'La Hume', 'La Teste', 'Arcachon']"
Bordeaux Saint-Jean,Paris - Montparnasse - Hall 1 & 2 ,OUIGO,8488,08-03-2023,16:19:00,16:19:00,0,,"['Libourne', 'Angoulême', 'Poitiers', 'Châtellerault', 'Paris - Montparnasse - Hall 1 & 2']"
Bordeaux Saint-Jean,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8418,08-03-2023,17:08:00,17:08:00,0,,"['Massy TGV', 'Paris - Montparnasse - Hall 1 & 2']"
Nantes,Angers-Saint-Laud ,TER,857530,07-03-2023,20:17:00,20:17:00,0,,"['Ancenis', 'Varades - Saint-Florent-le-Vieil', 'Ingrandes sur Loire', 'Champtocé-sur-Loire', 'La Possonnière', 'Angers-Saint-Laud']"
Nantes,Rennes ,TER,857700,08-03-2023,05:44:00,05:44:00,0,,"['Ancenis', 'Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Laval', 'Vitré', 'Rennes']"
Nantes,Le Mans ,TER,857502,08-03-2023,06:09:00,06:09:00,0,,"['Ancenis', 'Varades - Saint-Florent-le-Vieil', 'Ingrandes sur Loire', 'Champtocé-sur-Loire', 'La Possonnière', 'Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'La Suze', 'Le Mans']"
Nantes,Savenay ,TER,858403,08-03-2023,06:26:00,06:21:00,5,Travaux sur les voies,"['Chantenay', 'La Basse Indre - Saint-Herblain', 'Couëron', 'Saint-Étienne-de-Montluc', 'Cordemais', 'Savenay']"
Nantes,Saint-Nazaire ,TER,858003,08-03-2023,06:43:00,06:38:00,5,Régulation du trafic,"['Saint-Étienne-de-Montluc', 'Savenay', 'Donges', 'Montoir-de-Bretagne', 'La Croix de Méan', 'Penhoët', 'Saint-Nazaire']"
Nantes,Clisson ,TER,859799,08-03-2023,06:44:00,06:39:00,5,Travaux sur les voies,"['Saint-Sébastien - Pas Enchantés', 'Saint-Sébastien - Frêne Rond', 'Vertou', 'La Haie-Fouassière', 'Le Pallet', 'Gorges', 'Clisson']"
Nantes,Rennes ,TER,858308,08-03-2023,07:05:00,07:05:00,0,,['Rennes']
Nantes,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8140,08-03-2023,07:05:00,07:05:00,0,,"['Angers-Saint-Laud', 'Paris - Montparnasse - Hall 1 & 2']"
Nantes,Les Sables-d'Olonne ,TER,858855,08-03-2023,07:13:00,07:08:00,5,Travaux sur les voies,"['Clisson', 'Montaigu', 'L\'Herbergement - Les Brouzils"", \'links\': [], \'coord\': {\'lat\': \'46.906946\', \'lon\': \'-1.371279\'}, \'label\': ""L\'Herbergement - Les Brouzils (L\'Herbergement)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486126:Train\'', 'Belleville-sur-Vie', 'La Roche-sur-Yon', 'La Mothe-Achard', 'Olonne-sur-Mer', 'Les Sables-d\'Olonne"", \'links\': [], \'coord\': {\'lat\': \'46.500032\', \'lon\': \'-1.781116\'}, \'label\': ""Les Sables-d\'Olonne (Les Sables-d\'Olonne)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486449:Train\'']"
Nantes,Le Mans ,TER,857304,08-03-2023,07:39:00,07:39:00,0,,"['Ancenis', 'Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Le Mans']"
Nantes,Ancenis ,TER,859454,08-03-2023,07:48:00,07:48:00,0,,"['Thouaré', 'Mauves-sur-Loire', 'Le Cellier', 'Oudon', 'Ancenis']"
Nantes,Saint-Nazaire ,TER,858005,08-03-2023,07:48:00,07:38:00,10,Réutilisation d'un train,"['Couëron', 'Savenay', 'Donges', 'Montoir-de-Bretagne', 'La Croix de Méan', 'Penhoët', 'Saint-Nazaire']"
Nantes,Le Croisic ,TER,858057,08-03-2023,08:10:00,08:10:00,0,,"['Savenay', 'Penhoët', 'Saint-Nazaire', 'Pornichet', 'La Baule les Pins', 'La Baule-Escoublac', 'Le Pouliguen', 'Batz-sur-Mer', 'Le Croisic']"
Nantes,Clisson ,TER,859765,08-03-2023,08:13:00,08:13:00,0,,"['Saint-Sébastien - Pas Enchantés', 'Saint-Sébastien - Frêne Rond', 'Vertou', 'La Haie-Fouassière', 'Le Pallet', 'Gorges', 'Clisson']"
Nantes,Angers-Saint-Laud ,TER,857506,08-03-2023,08:17:00,08:17:00,0,,"['Ancenis', 'Varades - Saint-Florent-le-Vieil', 'Ingrandes sur Loire', 'Champtocé-sur-Loire', 'La Possonnière', 'Angers-Saint-Laud']"
Nantes,Savenay ,TER,858407,08-03-2023,08:23:00,08:23:00,0,,"['Chantenay', 'La Basse Indre - Saint-Herblain', 'Couëron', 'Saint-Étienne-de-Montluc', 'Cordemais', 'Savenay']"
Nantes,Cholet ,TER,859667,08-03-2023,08:34:00,08:29:00,5,Travaux sur les voies,"['Clisson', 'Cugand', 'Boussay - La Bruffière', 'Torfou-Tiffauges', 'Cholet']"
Nantes,Cholet les Halles ,TER,57973,08-03-2023,08:40:00,08:40:00,0,,"['Cholet', 'Cholet les Halles']"
Nantes,Saint-Nazaire ,TER,858007,08-03-2023,08:43:00,08:38:00,5,Réutilisation d'un train,"['Saint-Étienne-de-Montluc', 'Savenay', 'Donges', 'Montoir-de-Bretagne', 'La Croix de Méan', 'Penhoët', 'Saint-Nazaire']"
Nantes,Les Sables-d'Olonne ,TER,858859,08-03-2023,09:08:00,09:08:00,0,,"['Clisson', 'Montaigu', 'L\'Herbergement - Les Brouzils"", \'links\': [], \'coord\': {\'lat\': \'46.906946\', \'lon\': \'-1.371279\'}, \'label\': ""L\'Herbergement - Les Brouzils (L\'Herbergement)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486126:Train\'', 'Belleville-sur-Vie', 'La Roche-sur-Yon', 'La Mothe-Achard', 'Les Sables-d\'Olonne"", \'links\': [], \'coord\': {\'lat\': \'46.500032\', \'lon\': \'-1.781116\'}, \'label\': ""Les Sables-d\'Olonne (Les Sables-d\'Olonne)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486449:Train\'']"
Nantes,Angers-Saint-Laud ,TER,860108,08-03-2023,09:13:00,09:13:00,0,,"['Ancenis', 'Angers-Saint-Laud']"
Nantes,Noirmoutier-en-l'Île ,TER,57501,08-03-2023,10:25:00,10:25:00,0,,"['Bouin', 'Beauvoir-sur-Mer', 'Fromentine - la Barre-de-Monts', 'Barbâtre - Rond-Point de Gois', 'La Guérinière - Rond-Point d\'Europe"", \'links\': [], \'coord\': {\'lat\': \'46.969739\', \'lon\': \'-2.239189\'}, \'label\': ""La Guérinière - Rond-Point d\'Europe (La Guérinière)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87463026:Coach\'', 'Noirmoutier-en-l\'Île"", \'links\': [], \'coord\': {\'lat\': \'47.000643\', \'lon\': \'-2.249064\'}, \'label\': ""Noirmoutier-en-l\'Île (Noirmoutier-en-l\'Île)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87320762:Coach\'']"
Nantes,Saint-Jean-de-Monts - Esplanade de la Mer ,TER,57647,08-03-2023,10:25:00,10:25:00,0,,"['Machecoul', 'Challans', 'Le Perrier', 'Saint-Jean-de-Monts - Gare Routière', 'Saint-Jean-de-Monts - Odysséa - Congrès', 'Saint-Jean-de-Monts - Esplanade de la Mer']"
Nantes,Paris - Montparnasse - Hall 1 & 2 ,OUIGO,7622,08-03-2023,10:50:00,10:50:00,0,,"['Angers-Saint-Laud', 'Paris - Montparnasse - Hall 1 & 2']"
Nantes,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8868,08-03-2023,11:05:00,11:05:00,0,,"['Angers-Saint-Laud', 'Le Mans', 'Paris - Montparnasse - Hall 1 & 2']"
Nantes,Cholet ,TER,859669,08-03-2023,11:33:00,11:33:00,0,,"['Clisson', 'Cugand', 'Boussay - La Bruffière', 'Torfou-Tiffauges', 'Cholet']"
Nantes,Bordeaux Saint-Jean ,Intercités,3833,08-03-2023,11:55:00,11:55:00,0,,"['La Roche-sur-Yon', 'Luçon', 'La Rochelle', 'Rochefort', 'Saintes', 'Jonzac', 'Bordeaux Saint-Jean']"
Nantes,Rennes ,TER,858350,08-03-2023,12:05:00,12:05:00,0,,['Rennes']
Nantes,Savenay ,TER,858415,08-03-2023,12:19:00,12:19:00,0,,"['Chantenay', 'La Basse Indre - Saint-Herblain', 'Couëron', 'Saint-Étienne-de-Montluc', 'Cordemais', 'Savenay']"
Nantes,Ancenis ,TER,859414,08-03-2023,12:22:00,12:22:00,0,,"['Thouaré', 'Mauves-sur-Loire', 'Le Cellier', 'Oudon', 'Ancenis']"
Nantes,Pornic ,TER,859265,08-03-2023,12:29:00,12:29:00,0,,"['Rezé Pont Rousseau', 'Bouaye', 'Port-Saint-Père - Saint-Mars', 'Sainte-Pazanne', 'Saint-Hilaire-de-Chaléons', 'Bourgneuf-en-Retz', 'Les Moutiers-en-Retz', 'La Bernerie-en-Retz', 'Pornic']"
Nantes,La Roche-sur-Yon ,TER,858899,08-03-2023,12:35:00,12:35:00,0,,"['Clisson', 'Montaigu', 'L\'Herbergement - Les Brouzils"", \'links\': [], \'coord\': {\'lat\': \'46.906946\', \'lon\': \'-1.371279\'}, \'label\': ""L\'Herbergement - Les Brouzils (L\'Herbergement)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486126:Train\'', 'Belleville-sur-Vie', 'La Roche-sur-Yon']"
Nantes,Saint-Nazaire ,TER,858015,08-03-2023,12:38:00,12:38:00,0,,"['Couëron', 'Savenay', 'Donges', 'Montoir-de-Bretagne', 'La Croix de Méan', 'Penhoët', 'Saint-Nazaire']"
Nantes,Clisson ,TER,859787,08-03-2023,12:39:00,12:39:00,0,,"['Saint-Sébastien - Pas Enchantés', 'Saint-Sébastien - Frêne Rond', 'Vertou', 'La Haie-Fouassière', 'Le Pallet', 'Gorges', 'Clisson']"
Nantes,Saint-Gilles-Croix-de-Vie ,TER,859117,08-03-2023,13:09:00,13:09:00,0,,"['Rezé Pont Rousseau', 'Bouaye', 'Port-Saint-Père - Saint-Mars', 'Sainte-Pazanne', 'Machecoul', 'Challans', 'Saint-Hilaire-de-Riez - Gare SNCF', 'Saint-Gilles-Croix-de-Vie']"
Nantes,Redon ,TER,858217,08-03-2023,13:14:00,13:14:00,0,,"['Savenay', 'Pontchâteau', 'Drefféac', 'Saint-Gildas-des-Bois', 'Sévérac', 'Redon']"
Nantes,Angers-Saint-Laud ,TER,857518,08-03-2023,14:17:00,14:17:00,0,,"['Ancenis', 'Varades - Saint-Florent-le-Vieil', 'Ingrandes sur Loire', 'Champtocé-sur-Loire', 'La Possonnière', 'Angers-Saint-Laud']"
Nantes,Noirmoutier-en-l'Île ,TER,57503,08-03-2023,14:40:00,14:40:00,0,,"['Sainte-Pazanne - Mairie', 'Bourgneuf-en-Retz - Centre-Écoles', 'Bouin', 'Beauvoir-sur-Mer', 'Fromentine - la Barre-de-Monts', 'Barbâtre - Rond-Point de Gois', 'La Guérinière - Rond-Point d\'Europe"", \'links\': [], \'coord\': {\'lat\': \'46.969739\', \'lon\': \'-2.239189\'}, \'label\': ""La Guérinière - Rond-Point d\'Europe (La Guérinière)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87463026:Coach\'', 'L\'Épine"", \'links\': [], \'coord\': {\'lat\': \'46.98122\', \'lon\': \'-2.264228\'}, \'label\': ""L\'Épine (L\'Épine)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87743906:Coach\'', 'Noirmoutier-en-l\'Île"", \'links\': [], \'coord\': {\'lat\': \'47.000643\', \'lon\': \'-2.249064\'}, \'label\': ""Noirmoutier-en-l\'Île (Noirmoutier-en-l\'Île)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87320762:Coach\'']"
Nantes,Saint-Gilles-Croix-de-Vie ,TER,859121,08-03-2023,15:04:00,15:04:00,0,,"['Rezé Pont Rousseau', 'Bouaye', 'Port-Saint-Père - Saint-Mars', 'Sainte-Pazanne', 'Machecoul', 'Challans', 'Saint-Hilaire-de-Riez - Gare SNCF', 'Saint-Gilles-Croix-de-Vie']"
Nantes,Bordeaux Saint-Jean ,Intercités,3835,08-03-2023,15:55:00,15:55:00,0,,"['La Roche-sur-Yon', 'Luçon', 'La Rochelle', 'Rochefort', 'Saintes', 'Jonzac', 'Bordeaux Saint-Jean']"
Nantes,Rennes ,TER,858374,08-03-2023,16:04:00,16:04:00,0,,['Rennes']
Nantes,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8880,08-03-2023,16:05:00,16:05:00,0,,"['Angers-Saint-Laud', 'Le Mans', 'Paris - Montparnasse - Hall 1 & 2']"
Nantes,Saint-Jean-de-Monts - Esplanade de la Mer ,TER,57649,08-03-2023,16:15:00,16:15:00,0,,"['Challans', 'Le Perrier', 'Saint-Jean-de-Monts - Gare Routière', 'Saint-Jean-de-Monts - Odysséa - Congrès', 'Saint-Jean-de-Monts - Esplanade de la Mer']"
Nantes,Angers-Saint-Laud ,TER,857522,08-03-2023,16:17:00,16:17:00,0,,"['Ancenis', 'Varades - Saint-Florent-le-Vieil', 'Ingrandes sur Loire', 'Champtocé-sur-Loire', 'La Possonnière', 'Angers-Saint-Laud']"
Nantes,Cholet ,TER,37605,08-03-2023,16:20:00,16:20:00,0,,"['Cholet les Halles', 'Cholet']"
Nantes,Savenay ,TER,858423,08-03-2023,16:21:00,16:21:00,0,,"['Chantenay', 'La Basse Indre - Saint-Herblain', 'Couëron', 'Saint-Étienne-de-Montluc', 'Cordemais', 'Savenay']"
Nantes,Ancenis ,TER,859422,08-03-2023,16:22:00,16:22:00,0,,"['Thouaré', 'Mauves-sur-Loire', 'Le Cellier', 'Oudon', 'Ancenis']"
Nantes,Les Sables-d'Olonne ,TER,858895,08-03-2023,16:35:00,16:35:00,0,,"['Clisson', 'Montaigu', 'L\'Herbergement - Les Brouzils"", \'links\': [], \'coord\': {\'lat\': \'46.906946\', \'lon\': \'-1.371279\'}, \'label\': ""L\'Herbergement - Les Brouzils (L\'Herbergement)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486126:Train\'', 'Belleville-sur-Vie', 'La Roche-sur-Yon', 'La Mothe-Achard', 'Olonne-sur-Mer', 'Les Sables-d\'Olonne"", \'links\': [], \'coord\': {\'lat\': \'46.500032\', \'lon\': \'-1.781116\'}, \'label\': ""Les Sables-d\'Olonne (Les Sables-d\'Olonne)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486449:Train\'']"
Nantes,Clisson ,TER,859753,08-03-2023,17:13:00,17:13:00,0,,"['Saint-Sébastien - Pas Enchantés', 'Saint-Sébastien - Frêne Rond', 'Vertou', 'La Haie-Fouassière', 'Le Pallet', 'Gorges', 'Clisson']"
Nantes,Noirmoutier-en-l'Île ,TER,57505,08-03-2023,17:15:00,17:15:00,0,,"['Sainte-Pazanne - Mairie', 'Bourgneuf-en-Retz - Centre-Écoles', 'Bouin', 'Beauvoir-sur-Mer', 'Fromentine - la Barre-de-Monts', 'Barbâtre - Rond-Point de Gois', 'La Guérinière - Rond-Point d\'Europe"", \'links\': [], \'coord\': {\'lat\': \'46.969739\', \'lon\': \'-2.239189\'}, \'label\': ""La Guérinière - Rond-Point d\'Europe (La Guérinière)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87463026:Coach\'', 'Noirmoutier-en-l\'Île"", \'links\': [], \'coord\': {\'lat\': \'47.000643\', \'lon\': \'-2.249064\'}, \'label\': ""Noirmoutier-en-l\'Île (Noirmoutier-en-l\'Île)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87320762:Coach\'']"
Nantes,Cholet les Halles ,TER,57979,08-03-2023,17:15:00,17:15:00,0,,"['Cholet', 'Cholet les Halles']"
Nantes,Savenay ,TER,858425,08-03-2023,17:22:00,17:22:00,0,,"['Chantenay', 'La Basse Indre - Saint-Herblain', 'Couëron', 'Saint-Étienne-de-Montluc', 'Cordemais', 'Savenay']"
Nantes,Cholet ,TER,859663,08-03-2023,17:29:00,17:29:00,0,,"['Clisson', 'Cugand', 'Boussay - La Bruffière', 'Torfou-Tiffauges', 'Cholet']"
Nantes,Saint-Nazaire ,TER,858025,08-03-2023,17:38:00,17:38:00,0,,"['Saint-Étienne-de-Montluc', 'Savenay', 'Donges', 'Montoir-de-Bretagne', 'La Croix de Méan', 'Penhoët', 'Saint-Nazaire']"
Nantes,Rennes ,TER,857724,08-03-2023,17:44:00,17:44:00,0,,"['Ancenis', 'Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Laval', 'Vitré', 'Rennes']"
Nantes,Le Mans ,TER,857324,08-03-2023,17:44:00,17:44:00,0,,"['Ancenis', 'Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Le Mans']"
Nantes,Ancenis ,TER,859474,08-03-2023,17:48:00,17:48:00,0,,"['Thouaré', 'Mauves-sur-Loire', 'Le Cellier', 'Oudon', 'Ancenis']"
