Provenance,Destination,Train,Numéro,Jour,Départ (réel),Départ (prévu),Retard (min),Cause,Arrêts
Strasbourg,Molsheim ,TER,400866,09-03-2023,21:48:00,21:48:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Offenburg ,TER,87459,09-03-2023,21:50:00,21:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Barr ,TER,30360,09-03-2023,22:35:00,22:35:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Rosheim', 'Obernai Passage à Niveau Avenue Gail', 'Barr']"
Strasbourg,Herrlisheim ,TER,30346,09-03-2023,22:35:00,22:35:00,0,,"['Bischheim Arrêt CTS R. Gare', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett Rue de la Gare', 'Gambsheim Garage Peugeot', 'Gambsheim', 'Herrlisheim']"
Strasbourg,Rothau ,TER,30378,09-03-2023,22:35:00,22:35:00,0,,"['Molsheim', 'Mutzig Passage à Niveau', 'Mutzig Porte Centre', 'Gresswiller Abri', 'Heiligenberg - Mollkirch', 'Urmatt', 'Lutzelhouse Abri Église', 'Wisches Église', 'Russ Hersbach', 'Schirmeck - La Broque', 'Rothau']"
Strasbourg,Wingen-sur-Moder ,TER,30194,09-03-2023,22:40:00,22:40:00,0,,"['Pfaffenhoffen Mairie', 'Obermodern', 'Menchhoffen Abri', 'Ingwiller', 'Wimmenau D.919 - Rue de la Gare', 'Wingen-sur-Moder']"
Strasbourg,Offenburg ,TER,87461,09-03-2023,22:50:00,22:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Haguenau ,TER,30056,09-03-2023,23:25:00,23:25:00,0,,"['Hoerdt Maison de Retraite', 'Hoerdt Mairie', 'Weyersheim Boulangerie Rue République', 'Kurtzenhouse Mairie', 'Kurtzenhouse CMDP', 'Bischwiller Église Catholique', 'Bischwiller', 'Bischwiller Vestra', 'Kaltenhouse Rue de Bischwiller', 'Haguenau']"
Strasbourg,Saverne ,TER,30228,09-03-2023,23:25:00,23:25:00,0,,"['Stephansfeld Hôpital', 'Brumath Mairie', 'Mommenheim', 'Schwindratzheim Général Leclerc', 'Hochfelden', 'Wilwisheim Haute-Montée', 'Dettwiller', 'Saverne']"
Strasbourg,Molsheim ,TER,30362,09-03-2023,23:25:00,23:25:00,0,,"['Entzheim Aéroport', 'Molsheim']"
Strasbourg,Kehl ,TER,400463,09-03-2023,23:41:00,23:41:00,0,,['Kehl']
Strasbourg,Bâle - SBB ,TER,96201,10-03-2023,05:19:00,05:19:00,0,,"['Sélestat', 'Colmar', 'Bollwiller', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Sélestat ,TER,831702,10-03-2023,05:30:00,05:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Strasbourg,Sélestat ,TER,30149,10-03-2023,05:36:00,05:36:00,0,,"['Fegersheim - Lipsheim', 'Erstein', 'Benfeld', 'Sélestat']"
Sélestat,Saverne ,TER,832002,10-03-2023,05:54:00,05:54:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Haguenau ,TER,830578,10-03-2023,06:05:00,06:05:00,0,,"['Bischwiller', 'Haguenau']"
Saverne,Sélestat ,TER,832001,10-03-2023,06:07:00,06:07:00,0,,"['Graffenstaden', 'Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Strasbourg,Molsheim ,TER,830804,10-03-2023,06:18:00,06:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Offenburg ,TER,87403,10-03-2023,06:20:00,06:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Sélestat ,TER,831706,10-03-2023,06:30:00,06:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Strasbourg,Sarreguemines ,TER,830914,10-03-2023,06:34:00,06:34:00,0,,"['Mommenheim', 'Obermodern', 'Ingwiller', 'Wingen-sur-Moder', 'Tieffenbach - Struth', 'Diemeringen', 'Oermingen', 'Kalhausen', 'Sarreguemines']"
Strasbourg,Paris Est ,TGV INOUI,2404,10-03-2023,06:40:00,06:40:00,0,,"['Meuse TGV', 'Paris Est']"
Strasbourg,Haguenau ,TER,830502,10-03-2023,06:44:00,06:44:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Bâle - SBB ,TER,96205,10-03-2023,06:51:00,06:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Molsheim ,TER,830808,10-03-2023,07:18:00,07:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Colmar,Paris Est ,TGV INOUI,2350,10-03-2023,07:19:00,07:19:00,0,,"['Lorraine TGV', 'Paris Est']"
Strasbourg,Offenburg ,TER,87407,10-03-2023,07:20:00,07:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Sélestat,Saverne ,TER,832008,10-03-2023,07:24:00,07:24:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Nantes ,TGV INOUI,5486,10-03-2023,07:31:00,07:31:00,0,,"['Lorraine TGV', 'Champagne-Ardenne TGV', 'Aéroport Charles de Gaulle 2 TGV', 'Marne-la-Vallée - Chessy', 'Massy TGV', 'Le Mans', 'Angers-Saint-Laud', 'Nantes']"
Saverne,Sélestat ,TER,832007,10-03-2023,07:37:00,07:37:00,0,,"['Graffenstaden', 'Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Strasbourg,Offenburg ,TER,87411,10-03-2023,07:50:00,07:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Bâle - SBB ,TER,96209,10-03-2023,07:51:00,07:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Molsheim ,TER,830812,10-03-2023,08:18:00,08:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Stuttgart Hbf,Paris Est ,DB SNCF,9578,10-03-2023,08:19:00,08:19:00,0,,['Paris Est']
Strasbourg,Offenburg ,TER,87413,10-03-2023,08:20:00,08:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Sarreguemines,Krimmeri Meinau ,TER,830921,10-03-2023,08:27:00,08:27:00,0,,['Krimmeri Meinau']
Strasbourg,Offenburg ,TER,87415,10-03-2023,08:50:00,08:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Metz Ville,Marseille - Saint-Charles ,TGV INOUI,9877,10-03-2023,09:05:00,09:05:00,0,,"['Mulhouse-Ville', 'Belfort - Montbéliard TGV', 'Besançon - Franche-Comté TGV', 'Dijon Ville', 'Mâcon', 'Lyon Part Dieu', 'Valence TGV Rhône-Alpes Sud', 'Avignon TGV', 'Aix-en-Provence TGV', 'Marseille - Saint-Charles']"
Paris Est,Mannheim - Hauptbahnhof ,DB SNCF,9561,10-03-2023,09:12:00,09:12:00,0,,"['Karlsruhe Hauptbahnhof', 'Mannheim - Hauptbahnhof']"
Strasbourg,Offenburg ,TER,87417,10-03-2023,09:20:00,09:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Offenburg ,TER,87419,10-03-2023,09:50:00,09:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Colmar,Paris Est ,TGV INOUI,2356,10-03-2023,10:44:00,10:44:00,0,,['Paris Est']
Paris - Gare de Lyon - Hall 1 & 2,Nice ,TGV INOUI,6175,09-03-2023,13:28:00,13:28:00,0,,"['Toulon', 'Les Arcs - Draguignan', 'Cannes', 'Antibes', 'Nice']"
Marseille - Saint-Charles,Toulon ,TER,881443,09-03-2023,13:36:00,13:31:00,5,Présence d'individus sur les voies,"['Marseille Blancarde', 'La Pomme', 'Saint-Marcel', 'La Barasse', 'La Penne-sur-Huveaune', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880144,09-03-2023,13:53:00,13:53:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Marseille - Saint-Charles,Hyères ,TER,881639,09-03-2023,14:19:00,14:19:00,0,,"['Marseille Blancarde', 'La Pomme', 'Saint-Marcel', 'La Barasse', 'La Penne-sur-Huveaune', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6122,09-03-2023,15:02:00,15:02:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Hyères ,TER,881641,09-03-2023,15:03:00,15:03:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Bruxelles-Midi - Brussel-Zuid ,TGV INOUI,9868,09-03-2023,15:12:00,15:12:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Lyon Part Dieu', 'Marne-la-Vallée - Chessy', 'Aéroport Charles de Gaulle 2 TGV', 'Lille Europe', 'Bruxelles-Midi - Brussel-Zuid']"
Marseille - Saint-Charles,Avignon Centre ,TER,879528,09-03-2023,15:41:00,15:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6024,09-03-2023,16:04:00,16:04:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880160,09-03-2023,16:23:00,16:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Marseille - Saint-Charles,Nice ,TER,17491,09-03-2023,16:57:00,16:57:00,0,,"['Toulon', 'Les Arcs - Draguignan', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice Saint-Augustin', 'Nice']"
Marseille - Saint-Charles,Hyères ,TER,881649,09-03-2023,17:03:00,17:03:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6128,09-03-2023,17:03:00,17:03:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Avignon Centre ,TER,879646,09-03-2023,17:07:00,17:07:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Salon', 'Lamanon', 'Sénas', 'Orgon', 'Cavaillon', 'L\'Isle-sur-la-Sorgue - Fontaine-de-Vaucluse"", \'links\': [], \'coord\': {\'lat\': \'43.917398\', \'lon\': \'5.047606\'}, \'label\': ""L\'Isle-sur-la-Sorgue - Fontaine-de-Vaucluse (L\'Isle-sur-la-Sorgue)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87765479:Train\'', 'Le Thor', 'Gadagne', 'Saint-Saturnin-lès-Avignon', 'Morières-lès-Avignon', 'Montfavet', 'Avignon Centre']"
Marseille - Saint-Charles,Les Arcs - Draguignan ,TER,881693,09-03-2023,17:08:00,17:08:00,0,,"['Marseille Blancarde', 'Aubagne', 'La Ciotat-Ceyreste', 'Ollioules - Sanary-sur-Mer', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'Solliès-Pont', 'Cuers - Pierrefeu', 'Puget-Ville', 'Carnoules', 'Pignans', 'Gonfaron', 'Le Luc - Le Cannet', 'Vidauban', 'Les Arcs - Draguignan']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880168,09-03-2023,17:23:00,17:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Paris - Gare de Lyon - Hall 1 & 2,Nice ,TGV INOUI,6077,09-03-2023,17:28:00,17:28:00,0,,"['Toulon', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,OUIGO,7824,09-03-2023,17:36:00,17:36:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Miramas ,TER,879744,09-03-2023,17:51:00,17:51:00,0,,"['Arenc - Euroméditerranée', 'L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Niolon', 'La Redonne Ensuès', 'Carry-le-Rouet', 'Sausset-les-Pins', 'La Couronne Carro', 'Martigues', 'Croix Sainte', 'Port-de-Bouc', 'Fos-sur-Mer', 'Rassuen', 'Istres', 'Miramas']"
Marseille - Saint-Charles,Avignon Centre ,TER,879546,09-03-2023,17:55:00,17:55:00,0,,"['Vitrolles - Aéroport Marseille Provence', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
Marseille - Saint-Charles,Hyères ,TER,881653,09-03-2023,18:02:00,18:02:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Avignon Centre ,TER,879654,09-03-2023,18:08:00,18:08:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Salon', 'Lamanon', 'Sénas', 'Orgon', 'Cavaillon', 'L\'Isle-sur-la-Sorgue - Fontaine-de-Vaucluse"", \'links\': [], \'coord\': {\'lat\': \'43.917398\', \'lon\': \'5.047606\'}, \'label\': ""L\'Isle-sur-la-Sorgue - Fontaine-de-Vaucluse (L\'Isle-sur-la-Sorgue)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87765479:Train\'', 'Le Thor', 'Gadagne', 'Saint-Saturnin-lès-Avignon', 'Morières-lès-Avignon', 'Montfavet', 'Avignon Centre']"
Marseille - Saint-Charles,Pertuis ,TER,880686,09-03-2023,18:23:00,18:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence', 'Meyrargues', 'Pertuis']"
Marseille - Saint-Charles,Hyères ,TER,881655,09-03-2023,18:33:00,18:33:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Avignon Centre ,TER,879658,09-03-2023,18:40:00,18:40:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Salon', 'Lamanon', 'Sénas', 'Orgon', 'Cavaillon', 'L\'Isle-sur-la-Sorgue - Fontaine-de-Vaucluse"", \'links\': [], \'coord\': {\'lat\': \'43.917398\', \'lon\': \'5.047606\'}, \'label\': ""L\'Isle-sur-la-Sorgue - Fontaine-de-Vaucluse (L\'Isle-sur-la-Sorgue)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87765479:Train\'', 'Le Thor', 'Gadagne', 'Saint-Saturnin-lès-Avignon', 'Morières-lès-Avignon', 'Montfavet', 'Avignon Centre']"
Nice,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6168,09-03-2023,18:48:00,18:48:00,0,,['Paris - Gare de Lyon - Hall 1 & 2']
Marseille - Saint-Charles,Miramas ,TER,453002,09-03-2023,19:15:00,19:15:00,0,,"['Carry-le-Rouet', 'Sausset-les-Pins', 'La Couronne Carro', 'Martigues', 'Port-de-Bouc', 'Istres', 'Miramas']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880106,10-03-2023,06:23:00,06:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880112,10-03-2023,07:23:00,07:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Marseille - Saint-Charles,Hyères ,TER,881611,10-03-2023,07:32:00,07:32:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Le Havre ,TGV INOUI,5376,10-03-2023,07:35:00,07:35:00,0,,"['Avignon TGV', 'Valence TGV Rhône-Alpes Sud', 'Lyon Part Dieu', 'Massy - Palaiseau', 'Versailles Chantiers', 'Mantes-la-Jolie', 'Rouen Rive Droite', 'Le Havre']"
Marseille - Saint-Charles,Briançon ,TER,17402,10-03-2023,07:41:00,07:41:00,0,,"['Saint-Antoine', 'Simiane', 'Gardanne', 'Aix-en-Provence', 'Meyrargues', 'Manosque - Gréoux-les-Bains', 'La Brillanne - Oraison', 'Château-Arnoux-Saint-Auban', 'Sisteron', 'Laragne', 'Serres', 'Veynes - Dévoluy', 'Gap', 'Chorges', 'Embrun', 'Mont-Dauphin - Guillestre', 'L\'Argentière -  Les Écrins"", \'links\': [], \'coord\': {\'lat\': \'44.791013\', \'lon\': \'6.556408\'}, \'label\': ""L\'Argentière -  Les Écrins (L\'Argentière-la-Bessée)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87763557:Train\'', 'Briançon']"
Marseille - Saint-Charles,Avignon Centre ,TER,879504,10-03-2023,07:41:00,07:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
Marseille - Saint-Charles,Miramas ,TER,879712,10-03-2023,07:48:00,07:48:00,0,,"['Arenc - Euroméditerranée', 'L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Niolon', 'La Redonne Ensuès', 'Carry-le-Rouet', 'Sausset-les-Pins', 'La Couronne Carro', 'Martigues', 'Croix Sainte', 'Port-de-Bouc', 'Fos-sur-Mer', 'Rassuen', 'Istres', 'Miramas']"
Marseille - Saint-Charles,Nice ,TER,17475,10-03-2023,07:57:00,07:57:00,0,,"['Toulon', 'Les Arcs - Draguignan', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice Saint-Augustin', 'Nice']"
Marseille - Saint-Charles,Toulon ,TER,881407,10-03-2023,08:02:00,08:02:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon']"
Marseille - Saint-Charles,Miramas ,TER,879118,10-03-2023,08:07:00,08:07:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880118,10-03-2023,08:23:00,08:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Marseille - Saint-Charles,Hyères ,TER,881615,10-03-2023,08:32:00,08:32:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6112,10-03-2023,09:04:00,09:04:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Bordeaux Saint-Jean ,Intercités,4758,10-03-2023,09:27:00,09:27:00,0,,"['Nîmes Centre', 'Montpellier Saint-Roch', 'Béziers', 'Narbonne', 'Carcassonne', 'Toulouse Matabiau', 'Montauban Ville Bourbon', 'Marmande', 'Bordeaux Saint-Jean']"
Marseille - Saint-Charles,Nice ,TER,17479,10-03-2023,09:57:00,09:57:00,0,,"['Toulon', 'Carnoules', 'Les Arcs - Draguignan', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice Saint-Augustin', 'Nice']"
Marseille - Saint-Charles,Hyères ,TER,881621,10-03-2023,10:02:00,10:02:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Lyon Part Dieu,Nice ,TGV INOUI,6805,10-03-2023,10:20:00,10:20:00,0,,"['Toulon', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice']"
Marseille - Saint-Charles,Toulon ,TER,881419,10-03-2023,10:33:00,10:33:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon']"
Marseille - Saint-Charles,Avignon Centre ,TER,879516,10-03-2023,10:41:00,10:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
